TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC,TimeEDT
11:51 AM,69.1,59.0,70,29.95,10.0,WSW,10.4,-,,,Mostly Cloudy,240,2013-11-07 16:51:00,
12:51 PM,66.9,57.0,70,29.94,10.0,Variable,5.8,-,,,Overcast,0,2013-11-07 17:51:00,
1:51 PM,68.0,57.0,68,29.93,10.0,West,5.8,-,,,Overcast,280,2013-11-07 18:51:00,
2:51 PM,66.9,55.0,66,29.93,10.0,WNW,8.1,-,,,Overcast,300,2013-11-07 19:51:00,
3:51 PM,66.0,55.0,68,29.94,10.0,Variable,6.9,-,,,Mostly Cloudy,0,2013-11-07 20:51:00,
4:51 PM,64.0,52.0,65,29.96,10.0,NNW,6.9,-,,,Mostly Cloudy,330,2013-11-07 21:51:00,
5:51 PM,61.0,45.0,56,30.01,10.0,NNW,8.1,-,,,Mostly Cloudy,340,2013-11-07 22:51:00,
6:51 PM,57.0,39.0,51,30.03,10.0,Variable,4.6,-,,,Scattered Clouds,0,2013-11-07 23:51:00,
7:51 PM,55.0,36.0,49,30.06,10.0,Variable,4.6,-,,,Partly Cloudy,0,2013-11-08 00:51:00,
8:51 PM,52.0,33.1,49,30.09,10.0,Variable,6.9,-,,,Partly Cloudy,0,2013-11-08 01:51:00,
9:51 PM,48.9,30.0,48,30.1,10.0,Variable,6.9,-,,,Partly Cloudy,0,2013-11-08 02:51:00,
10:51 PM,48.0,30.0,50,30.1,10.0,Variable,4.6,-,,,Partly Cloudy,0,2013-11-08 03:51:00,
11:51 PM,46.0,30.0,54,30.11,10.0,NNW,4.6,-,,,Partly Cloudy,330,2013-11-08 04:51:00,
12:51 AM,44.1,30.9,60,30.13,10.0,Calm,Calm,-,,,Clear,0,2013-11-08 05:51:00,
1:51 AM,43.0,30.9,62,30.15,10.0,Calm,Calm,-,,,Clear,0,2013-11-08 06:51:00,
2:51 AM,42.1,30.0,62,30.18,10.0,Variable,3.5,-,,,Clear,0,2013-11-08 07:51:00,
3:51 AM,41.0,28.0,60,30.2,10.0,Calm,Calm,-,,,Clear,0,2013-11-08 08:51:00,
4:51 AM,39.9,26.1,58,30.22,10.0,Calm,Calm,-,,,Clear,0,2013-11-08 09:51:00,
5:51 AM,36.0,27.0,70,30.24,10.0,Calm,Calm,-,,,Clear,0,2013-11-08 10:51:00,
6:51 AM,35.1,28.0,76,30.25,10.0,Calm,Calm,-,,,Clear,0,2013-11-08 11:51:00,
7:51 AM,41.0,30.9,67,30.27,10.0,Calm,Calm,-,,,Clear,0,2013-11-08 12:51:00,
8:51 AM,46.9,28.9,50,30.29,10.0,WNW,5.8,-,,,Clear,300,2013-11-08 13:51:00,
9:51 AM,50.0,27.0,41,30.29,10.0,Variable,4.6,-,,,Clear,0,2013-11-08 14:51:00,
10:51 AM,53.1,27.0,37,30.29,10.0,NW,8.1,-,,,Clear,320,2013-11-08 15:51:00,
11:51 AM,54.0,25.0,33,30.26,10.0,West,6.9,-,,,Clear,280,2013-11-08 16:51:00,
12:51 PM,55.9,23.0,28,30.24,10.0,NNW,9.2,-,,,Partly Cloudy,330,2013-11-08 17:51:00,
1:51 PM,55.9,24.1,29,30.23,10.0,NNW,8.1,19.6,,,Partly Cloudy,340,2013-11-08 18:51:00,
2:51 PM,55.9,24.1,29,30.23,10.0,Variable,6.9,16.1,,,Partly Cloudy,0,2013-11-08 19:51:00,
3:51 PM,55.0,21.9,28,30.25,10.0,NNW,8.1,17.3,,,Partly Cloudy,340,2013-11-08 20:51:00,
4:51 PM,53.1,23.0,31,30.26,10.0,Variable,5.8,-,,,Clear,0,2013-11-08 21:51:00,
5:51 PM,50.0,24.1,36,30.28,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-11-08 22:51:00,
6:51 PM,44.1,27.0,51,30.29,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-11-08 23:51:00,
7:51 PM,42.1,27.0,55,30.3,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-11-09 00:51:00,
8:51 PM,39.0,28.9,67,30.32,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-11-09 01:51:00,
9:51 PM,37.0,28.9,73,30.32,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-11-09 02:51:00,
10:51 PM,34.0,28.9,82,30.33,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-11-09 03:51:00,
11:51 PM,33.1,28.0,82,30.34,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-11-09 04:51:00,
12:51 AM,33.1,28.9,85,30.34,10.0,Calm,Calm,-,,,Clear,0,2013-11-09 05:51:00,
1:51 AM,34.0,30.0,85,30.34,10.0,Calm,Calm,-,,,Clear,0,2013-11-09 06:51:00,
2:51 AM,34.0,28.0,79,30.34,10.0,Calm,Calm,-,,,Clear,0,2013-11-09 07:51:00,
3:51 AM,35.1,28.0,76,30.33,10.0,Calm,Calm,-,,,Clear,0,2013-11-09 08:51:00,
4:51 AM,32.0,28.9,88,30.34,10.0,Calm,Calm,-,,,Clear,0,2013-11-09 09:51:00,
5:51 AM,30.9,28.0,89,30.35,10.0,Calm,Calm,-,,,Clear,0,2013-11-09 10:51:00,
6:51 AM,30.0,27.0,88,30.37,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-11-09 11:51:00,
7:51 AM,35.1,30.9,85,30.38,10.0,Calm,Calm,-,,,Scattered Clouds,0,2013-11-09 12:51:00,
8:51 AM,45.0,32.0,60,30.39,10.0,SSE,4.6,-,,,Mostly Cloudy,160,2013-11-09 13:51:00,
9:51 AM,48.9,32.0,52,30.38,10.0,Variable,4.6,-,,,Mostly Cloudy,0,2013-11-09 14:51:00,
10:51 AM,54.0,30.9,41,30.37,10.0,Variable,4.6,-,,,Mostly Cloudy,0,2013-11-09 15:51:00,
11:51 AM,57.0,27.0,32,30.32,10.0,SSW,9.2,-,,,Mostly Cloudy,200,2013-11-09 16:51:00,
12:51 PM,59.0,28.0,31,30.3,10.0,SW,11.5,17.3,,,Mostly Cloudy,230,2013-11-09 17:51:00,
1:51 PM,57.0,28.0,33,30.28,10.0,SSW,10.4,-,,,Mostly Cloudy,210,2013-11-09 18:51:00,
2:51 PM,55.9,28.0,34,30.26,10.0,WSW,12.7,-,,,Mostly Cloudy,240,2013-11-09 19:51:00,
3:51 PM,55.0,30.0,38,30.26,10.0,WSW,4.6,-,,,Mostly Cloudy,250,2013-11-09 20:51:00,
4:51 PM,53.1,30.9,43,30.25,10.0,SW,5.8,-,,,Mostly Cloudy,230,2013-11-09 21:51:00,
5:51 PM,51.1,30.9,46,30.25,10.0,SW,3.5,-,,,Overcast,230,2013-11-09 22:51:00,
6:51 PM,51.1,33.1,50,30.26,10.0,WSW,3.5,-,,,Overcast,240,2013-11-09 23:51:00,
7:51 PM,50.0,32.0,50,30.22,10.0,Calm,Calm,-,,,Overcast,0,2013-11-10 00:51:00,
8:51 PM,46.9,33.1,59,30.22,10.0,SW,4.6,-,,,Overcast,230,2013-11-10 01:51:00,
9:51 PM,48.0,32.0,54,30.21,10.0,WSW,3.5,-,,,Mostly Cloudy,250,2013-11-10 02:51:00,
10:51 PM,46.9,33.1,59,30.21,10.0,SW,4.6,-,,,Scattered Clouds,230,2013-11-10 03:51:00,
11:51 PM,45.0,32.0,60,30.2,10.0,WSW,4.6,-,,,Partly Cloudy,240,2013-11-10 04:51:00,
12:51 AM,43.0,33.1,68,30.19,10.0,SW,5.8,-,,,Clear,230,2013-11-10 05:51:00,
1:51 AM,41.0,33.1,73,30.17,10.0,SW,6.9,-,,,Scattered Clouds,230,2013-11-10 06:51:00,
2:51 AM,42.1,33.1,70,30.18,10.0,WSW,4.6,-,,,Scattered Clouds,240,2013-11-10 07:51:00,
3:51 AM,39.9,33.1,77,30.17,10.0,WSW,4.6,-,,,Scattered Clouds,240,2013-11-10 08:51:00,
4:51 AM,39.0,33.1,79,30.17,10.0,WSW,5.8,-,,,Scattered Clouds,240,2013-11-10 09:51:00,
5:51 AM,39.9,34.0,79,30.18,10.0,WSW,4.6,-,,,Partly Cloudy,240,2013-11-10 10:51:00,
6:51 AM,39.9,33.1,77,30.19,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-11-10 11:51:00,
7:51 AM,42.1,36.0,79,30.21,10.0,SW,5.8,-,,,Partly Cloudy,230,2013-11-10 12:51:00,
8:51 AM,50.0,37.9,63,30.21,10.0,SW,4.6,-,,,Partly Cloudy,220,2013-11-10 13:51:00,
9:51 AM,57.0,36.0,45,30.19,10.0,WSW,4.6,-,,,Partly Cloudy,250,2013-11-10 14:51:00,
10:51 AM,63.0,37.9,40,30.18,10.0,West,6.9,-,,,Partly Cloudy,270,2013-11-10 15:51:00,
11:51 AM,68.0,36.0,31,30.14,10.0,Variable,6.9,-,,,Partly Cloudy,0,2013-11-10 16:51:00,
12:51 PM,71.1,34.0,26,30.1,10.0,West,5.8,-,,,Partly Cloudy,270,2013-11-10 17:51:00,
1:51 PM,72.0,33.1,24,30.08,10.0,WNW,10.4,17.3,,,Partly Cloudy,290,2013-11-10 18:51:00,
2:51 PM,71.1,32.0,24,30.07,10.0,WNW,11.5,21.9,,,Partly Cloudy,290,2013-11-10 19:51:00,
3:51 PM,70.0,32.0,25,30.08,10.0,WNW,9.2,16.1,,,Partly Cloudy,290,2013-11-10 20:51:00,
4:51 PM,66.9,33.1,28,30.09,10.0,West,5.8,-,,,Clear,260,2013-11-10 21:51:00,
5:51 PM,62.1,33.1,34,30.12,10.0,Calm,Calm,-,,,Clear,0,2013-11-10 22:51:00,
6:51 PM,57.0,34.0,42,30.15,10.0,West,4.6,-,,,Clear,280,2013-11-10 23:51:00,
7:51 PM,60.1,28.9,31,30.16,10.0,NNW,4.6,-,,,Clear,330,2013-11-11 00:51:00,
8:51 PM,57.9,26.1,30,30.19,10.0,Calm,Calm,-,,,Clear,0,2013-11-11 01:51:00,
9:51 PM,55.0,25.0,31,30.21,10.0,NNE,6.9,-,,,Clear,30,2013-11-11 02:51:00,
10:51 PM,51.1,25.0,36,30.23,10.0,Variable,4.6,-,,,Clear,0,2013-11-11 03:51:00,
11:51 PM,50.0,27.0,41,30.25,10.0,Variable,3.5,-,,,Clear,0,2013-11-11 04:51:00,
12:51 AM,48.9,25.0,39,30.26,10.0,Variable,6.9,-,,,Clear,0,2013-11-11 05:51:00,
1:51 AM,46.0,25.0,44,30.27,10.0,NNE,3.5,-,,,Clear,20,2013-11-11 06:51:00,
2:51 AM,43.0,26.1,51,30.28,10.0,NE,4.6,-,,,Clear,40,2013-11-11 07:51:00,
3:51 AM,39.0,26.1,60,30.29,10.0,Calm,Calm,-,,,Clear,0,2013-11-11 08:51:00,
4:51 AM,36.0,27.0,70,30.3,10.0,Calm,Calm,-,,,Clear,0,2013-11-11 09:51:00,
5:51 AM,34.0,27.0,75,30.32,10.0,Calm,Calm,-,,,Clear,0,2013-11-11 10:51:00,
6:51 AM,33.1,28.0,82,30.33,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-11-11 11:51:00,
7:51 AM,37.0,30.0,76,30.35,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-11-11 12:51:00,
8:51 AM,45.0,32.0,60,30.36,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-11-11 13:51:00,
9:51 AM,50.0,28.9,44,30.36,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-11-11 14:51:00,
10:51 AM,53.1,27.0,37,30.35,10.0,Calm,Calm,-,,,Scattered Clouds,0,2013-11-11 15:51:00,
11:51 AM,55.0,27.0,34,30.32,10.0,Calm,Calm,-,,,Scattered Clouds,0,2013-11-11 16:51:00,
12:51 PM,57.0,28.0,33,30.29,10.0,Variable,3.5,-,,,Scattered Clouds,0,2013-11-11 17:51:00,
1:51 PM,57.9,26.1,30,30.26,10.0,SSE,3.5,-,,,Scattered Clouds,160,2013-11-11 18:51:00,
2:51 PM,57.9,25.0,28,30.24,10.0,Calm,Calm,-,,,Scattered Clouds,0,2013-11-11 19:51:00,
3:51 PM,57.9,27.0,31,30.22,10.0,SSE,6.9,-,,,Scattered Clouds,160,2013-11-11 20:51:00,
4:51 PM,55.9,28.0,34,30.21,10.0,South,4.6,-,,,Scattered Clouds,170,2013-11-11 21:51:00,
5:51 PM,48.9,30.0,48,30.22,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-11-11 22:51:00,
6:51 PM,46.9,32.0,56,30.21,10.0,SSE,3.5,-,,,Partly Cloudy,160,2013-11-11 23:51:00,
7:51 PM,46.9,30.9,54,30.19,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-11-12 00:51:00,
8:51 PM,46.0,30.9,56,30.19,10.0,Calm,Calm,-,,,Scattered Clouds,0,2013-11-12 01:51:00,
9:51 PM,43.0,30.9,62,30.18,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-11-12 02:51:00,
10:51 PM,44.1,30.9,60,30.17,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-11-12 03:51:00,
11:51 PM,42.1,30.9,65,30.15,10.0,SW,4.6,-,,,Partly Cloudy,230,2013-11-12 04:51:00,
12:51 AM,43.0,30.0,60,30.12,10.0,WSW,3.5,-,,,Partly Cloudy,240,2013-11-12 05:51:00,
1:51 AM,39.9,30.9,70,30.11,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-11-12 06:51:00,
2:51 AM,39.0,30.9,73,30.09,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-11-12 07:51:00,
3:51 AM,39.0,32.0,76,30.08,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-11-12 08:51:00,
4:51 AM,37.0,32.0,82,30.07,10.0,WSW,4.6,-,,,Partly Cloudy,250,2013-11-12 09:51:00,
5:51 AM,37.0,32.0,82,30.06,10.0,WSW,4.6,-,,,Partly Cloudy,240,2013-11-12 10:51:00,
6:51 AM,37.9,32.0,79,30.06,10.0,SW,5.8,-,,,Scattered Clouds,230,2013-11-12 11:51:00,
7:51 AM,41.0,34.0,76,30.08,10.0,SW,6.9,-,,,Scattered Clouds,230,2013-11-12 12:51:00,
8:51 AM,46.9,36.0,66,30.09,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-11-12 13:51:00,
9:51 AM,51.1,36.0,56,30.11,10.0,WNW,4.6,-,,,Mostly Cloudy,290,2013-11-12 14:51:00,
10:51 AM,57.0,35.1,44,30.11,10.0,Variable,5.8,-,,,Mostly Cloudy,0,2013-11-12 15:51:00,
11:51 AM,60.1,34.0,38,30.1,10.0,NNE,9.2,-,,,Mostly Cloudy,20,2013-11-12 16:51:00,
12:51 PM,59.0,30.9,35,30.1,10.0,NNE,12.7,20.7,,,Mostly Cloudy,20,2013-11-12 17:51:00,
1:51 PM,55.0,34.0,45,30.14,10.0,NE,10.4,21.9,,,Overcast,40,2013-11-12 18:51:00,
2:51 PM,50.0,30.0,46,30.16,10.0,NNE,16.1,28.8,,,Overcast,20,2013-11-12 19:51:00,
3:51 PM,43.0,28.0,56,30.22,10.0,NNE,16.1,28.8,,,Overcast,30,2013-11-12 20:51:00,
4:44 PM,39.2,30.2,70,30.26,10.0,NNE,10.4,25.3,0.0,Rain,Light Rain,30,2013-11-12 21:44:00,
4:51 PM,39.0,32.0,76,30.27,10.0,NE,17.3,20.7,0.0,Rain,Light Rain,40,2013-11-12 21:51:00,
5:51 PM,36.0,30.9,82,30.31,7.0,NNE,12.7,21.9,0.0,Rain-Snow,Light Rain,30,2013-11-12 22:51:00,
6:35 PM,35.6,32.0,87,30.31,9.0,North,5.8,-,0.01,Snow,Light Snow,10,2013-11-12 23:35:00,
6:51 PM,36.0,32.0,86,30.33,9.0,Variable,4.6,-,0.01,Snow,Light Snow,0,2013-11-12 23:51:00,
7:51 PM,36.0,30.9,82,30.34,10.0,North,4.6,-,0.0,,Overcast,10,2013-11-13 00:51:00,
8:51 PM,37.0,26.1,65,30.37,10.0,NNE,5.8,-,,,Overcast,30,2013-11-13 01:51:00,
9:51 PM,37.0,21.0,52,30.4,10.0,Variable,5.8,-,,,Overcast,0,2013-11-13 02:51:00,
10:51 PM,37.0,16.0,42,30.41,10.0,NNE,9.2,17.3,,,Scattered Clouds,20,2013-11-13 03:51:00,
11:51 PM,35.1,14.0,42,30.43,10.0,Variable,5.8,-,,,Partly Cloudy,0,2013-11-13 04:51:00,
12:51 AM,33.1,12.9,43,30.43,10.0,North,5.8,-,,,Clear,10,2013-11-13 05:51:00,
1:51 AM,30.9,12.9,47,30.44,10.0,Calm,Calm,-,,,Clear,0,2013-11-13 06:51:00,
2:51 AM,30.0,12.9,49,30.44,10.0,North,3.5,-,,,Clear,360,2013-11-13 07:51:00,
3:51 AM,28.9,14.0,54,30.45,10.0,Variable,3.5,-,,,Clear,0,2013-11-13 08:51:00,
4:51 AM,28.0,14.0,56,30.46,10.0,Calm,Calm,-,,,Clear,0,2013-11-13 09:51:00,
5:51 AM,28.0,15.1,58,30.49,10.0,Calm,Calm,-,,,Clear,0,2013-11-13 10:51:00,
6:51 AM,28.0,15.1,58,30.5,10.0,Calm,Calm,-,,,Clear,0,2013-11-13 11:51:00,
7:51 AM,30.0,17.1,59,30.52,10.0,Variable,4.6,-,,,Clear,0,2013-11-13 12:51:00,
8:51 AM,34.0,19.0,54,30.54,10.0,NNE,4.6,-,,,Clear,20,2013-11-13 13:51:00,
9:51 AM,37.0,16.0,42,30.55,10.0,NNE,12.7,20.7,,,Partly Cloudy,30,2013-11-13 14:51:00,
10:51 AM,39.0,15.1,38,30.54,10.0,North,8.1,-,,,Clear,350,2013-11-13 15:51:00,
11:51 AM,42.1,15.1,34,30.51,10.0,North,8.1,-,,,Clear,350,2013-11-13 16:51:00,
12:51 PM,43.0,14.0,31,30.49,10.0,Variable,5.8,-,,,Clear,0,2013-11-13 17:51:00,
1:51 PM,43.0,12.9,30,30.47,10.0,Variable,3.5,-,,,Clear,0,2013-11-13 18:51:00,
2:51 PM,44.1,14.0,30,30.47,10.0,NW,5.8,16.1,,,Clear,320,2013-11-13 19:51:00,
3:51 PM,45.0,14.0,29,30.47,10.0,Variable,5.8,-,,,Clear,0,2013-11-13 20:51:00,
4:51 PM,43.0,14.0,31,30.47,10.0,Variable,3.5,-,,,Clear,0,2013-11-13 21:51:00,
5:51 PM,36.0,16.0,44,30.5,10.0,Calm,Calm,-,,,Clear,0,2013-11-13 22:51:00,
6:51 PM,33.1,17.1,52,30.5,10.0,Calm,Calm,-,,,Clear,0,2013-11-13 23:51:00,
7:51 PM,30.0,19.0,64,30.5,10.0,Calm,Calm,-,,,Clear,0,2013-11-14 00:51:00,
8:51 PM,30.0,19.0,64,30.5,10.0,Calm,Calm,-,,,Clear,0,2013-11-14 01:51:00,
9:51 PM,28.0,19.0,69,30.49,10.0,Calm,Calm,-,,,Clear,0,2013-11-14 02:51:00,
10:51 PM,28.0,19.9,72,30.49,10.0,Calm,Calm,-,,,Clear,0,2013-11-14 03:51:00,
11:51 PM,27.0,19.9,75,30.48,10.0,Calm,Calm,-,,,Clear,0,2013-11-14 04:51:00,
12:51 AM,26.1,19.9,78,30.47,10.0,Calm,Calm,-,,,Clear,0,2013-11-14 05:51:00,
1:51 AM,26.1,19.9,78,30.46,10.0,Calm,Calm,-,,,Clear,0,2013-11-14 06:51:00,
2:51 AM,26.1,21.0,81,30.45,10.0,Calm,Calm,-,,,Clear,0,2013-11-14 07:51:00,
3:51 AM,26.1,21.0,81,30.45,10.0,Calm,Calm,-,,,Clear,0,2013-11-14 08:51:00,
4:51 AM,27.0,21.0,78,30.44,10.0,Calm,Calm,-,,,Clear,0,2013-11-14 09:51:00,
5:51 AM,25.0,19.9,81,30.45,10.0,Calm,Calm,-,,,Clear,0,2013-11-14 10:51:00,
6:51 AM,26.1,19.9,78,30.46,10.0,Calm,Calm,-,,,Clear,0,2013-11-14 11:51:00,
7:51 AM,27.0,22.1,82,30.48,10.0,WSW,3.5,-,,,Clear,240,2013-11-14 12:51:00,
8:51 AM,35.1,26.1,70,30.48,10.0,SW,5.8,-,,,Partly Cloudy,220,2013-11-14 13:51:00,
9:51 AM,44.1,24.1,45,30.48,10.0,WSW,9.2,-,,,Partly Cloudy,240,2013-11-14 14:51:00,
10:51 AM,48.9,19.9,32,30.47,10.0,WSW,11.5,-,,,Clear,240,2013-11-14 15:51:00,
11:51 AM,53.1,21.0,29,30.44,10.0,WSW,11.5,16.1,,,Clear,240,2013-11-14 16:51:00,
12:51 PM,55.0,21.0,27,30.41,10.0,SW,11.5,-,,,Partly Cloudy,230,2013-11-14 17:51:00,
1:51 PM,55.9,21.9,27,30.39,10.0,SW,13.8,-,,,Partly Cloudy,230,2013-11-14 18:51:00,
2:51 PM,57.0,21.0,25,30.37,10.0,SW,11.5,-,,,Clear,230,2013-11-14 19:51:00,
3:51 PM,55.9,21.0,26,30.38,10.0,SW,11.5,-,,,Partly Cloudy,230,2013-11-14 20:51:00,
4:51 PM,50.0,21.0,32,30.36,10.0,SW,5.8,-,,,Clear,220,2013-11-14 21:51:00,
5:51 PM,48.0,21.9,36,30.36,10.0,South,4.6,-,,,Clear,180,2013-11-14 22:51:00,
6:51 PM,46.0,23.0,40,30.35,10.0,South,5.8,-,,,Clear,180,2013-11-14 23:51:00,
7:51 PM,44.1,21.9,42,30.35,10.0,South,4.6,-,,,Clear,190,2013-11-15 00:51:00,
8:51 PM,39.9,23.0,51,30.36,10.0,SW,4.6,-,,,Clear,230,2013-11-15 01:51:00,
9:51 PM,41.0,21.9,47,30.35,10.0,WSW,3.5,-,,,Clear,240,2013-11-15 02:51:00,
10:51 PM,37.9,24.1,57,30.36,10.0,SW,4.6,-,,,Clear,230,2013-11-15 03:51:00,
11:51 PM,39.0,23.0,53,30.35,10.0,WSW,3.5,-,,,Partly Cloudy,240,2013-11-15 04:51:00,
12:51 AM,35.1,23.0,61,30.34,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-11-15 05:51:00,
1:51 AM,33.1,21.9,64,30.33,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-11-15 06:51:00,
2:51 AM,33.1,23.0,66,30.32,10.0,SE,3.5,-,,,Scattered Clouds,140,2013-11-15 07:51:00,
3:51 AM,30.0,21.9,72,30.33,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-11-15 08:51:00,
4:51 AM,33.1,24.1,70,30.33,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-11-15 09:51:00,
5:51 AM,34.0,23.0,64,30.33,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-11-15 10:51:00,
6:51 AM,35.1,25.0,67,30.35,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-11-15 11:51:00,
7:51 AM,37.9,28.0,68,30.35,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-11-15 12:51:00,
8:51 AM,45.0,32.0,60,30.36,10.0,SW,3.5,-,,,Mostly Cloudy,220,2013-11-15 13:51:00,
9:51 AM,51.1,32.0,48,30.37,10.0,SW,6.9,-,,,Mostly Cloudy,230,2013-11-15 14:51:00,
10:51 AM,54.0,34.0,47,30.36,10.0,SW,6.9,-,,,Overcast,220,2013-11-15 15:51:00,
11:51 AM,57.9,33.1,39,30.33,10.0,SW,5.8,-,,,Overcast,220,2013-11-15 16:51:00,
12:51 PM,59.0,34.0,39,30.31,10.0,SW,3.5,-,,,Overcast,220,2013-11-15 17:51:00,
1:51 PM,60.1,34.0,38,30.28,10.0,SSW,3.5,-,,,Overcast,210,2013-11-15 18:51:00,
2:51 PM,60.1,36.0,41,30.26,10.0,WSW,4.6,-,,,Overcast,240,2013-11-15 19:51:00,
3:51 PM,60.1,39.9,47,30.24,10.0,Calm,Calm,-,,,Overcast,0,2013-11-15 20:51:00,
4:51 PM,59.0,43.0,55,30.24,10.0,Calm,Calm,-,,,Overcast,0,2013-11-15 21:51:00,
5:51 PM,55.9,43.0,62,30.24,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-11-15 22:51:00,
6:51 PM,53.1,43.0,69,30.24,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-11-15 23:51:00,
7:51 PM,51.1,43.0,74,30.24,10.0,Calm,Calm,-,,,Scattered Clouds,0,2013-11-16 00:51:00,
8:51 PM,50.0,43.0,77,30.23,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-11-16 01:51:00,
9:51 PM,48.9,43.0,80,30.24,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-11-16 02:51:00,
10:51 PM,51.1,44.1,77,30.25,10.0,Calm,Calm,-,,,Overcast,0,2013-11-16 03:51:00,
11:51 PM,50.0,46.9,89,30.24,9.0,Calm,Calm,-,0.0,Rain,Light Rain,0,2013-11-16 04:51:00,
12:51 AM,50.0,46.9,89,30.22,9.0,Calm,Calm,-,0.0,,Overcast,0,2013-11-16 05:51:00,
1:51 AM,51.1,48.0,89,30.22,8.0,Calm,Calm,-,,,Overcast,0,2013-11-16 06:51:00,
2:51 AM,50.0,46.0,86,30.23,9.0,North,3.5,-,,,Overcast,350,2013-11-16 07:51:00,
3:43 AM,51.8,44.6,76,30.24,9.0,North,3.5,-,,,Overcast,350,2013-11-16 08:43:00,
3:51 AM,51.1,46.0,83,30.24,9.0,North,4.6,-,,,Overcast,350,2013-11-16 08:51:00,
4:51 AM,51.1,46.9,86,30.24,9.0,Calm,Calm,-,,,Overcast,0,2013-11-16 09:51:00,
5:51 AM,52.0,46.9,83,30.24,8.0,NNE,4.6,-,,,Overcast,20,2013-11-16 10:51:00,
6:51 AM,51.1,46.9,86,30.25,8.0,NNE,4.6,-,,,Overcast,30,2013-11-16 11:51:00,
7:51 AM,52.0,48.0,86,30.26,8.0,Calm,Calm,-,,,Overcast,0,2013-11-16 12:51:00,
8:51 AM,55.0,50.0,83,30.27,9.0,Calm,Calm,-,,,Overcast,0,2013-11-16 13:51:00,
9:51 AM,57.9,53.1,84,30.28,9.0,Variable,4.6,-,,,Mostly Cloudy,0,2013-11-16 14:51:00,
10:34 AM,60.8,53.6,77,30.28,9.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-11-16 15:34:00,
10:51 AM,61.0,54.0,78,30.27,8.0,East,5.8,-,,,Mostly Cloudy,100,2013-11-16 15:51:00,
11:22 AM,62.6,53.6,72,30.27,10.0,East,5.8,-,,,Scattered Clouds,90,2013-11-16 16:22:00,
11:51 AM,64.9,55.0,70,30.26,10.0,ESE,3.5,-,,,Scattered Clouds,120,2013-11-16 16:51:00,
12:51 PM,66.0,54.0,65,30.24,10.0,North,4.6,-,,,Mostly Cloudy,350,2013-11-16 17:51:00,
1:51 PM,66.0,54.0,65,30.22,10.0,Variable,3.5,-,,,Scattered Clouds,0,2013-11-16 18:51:00,
2:51 PM,64.9,54.0,68,30.22,10.0,Variable,5.8,-,,,Scattered Clouds,0,2013-11-16 19:51:00,
3:51 PM,64.9,55.0,70,30.22,10.0,NE,5.8,-,,,Mostly Cloudy,40,2013-11-16 20:51:00,
4:51 PM,60.1,54.0,80,30.23,10.0,North,4.6,-,,,Mostly Cloudy,10,2013-11-16 21:51:00,
5:51 PM,57.0,54.0,89,30.23,10.0,North,6.9,-,,,Mostly Cloudy,10,2013-11-16 22:51:00,
6:51 PM,55.0,53.1,93,30.24,6.0,Calm,Calm,-,,,Scattered Clouds,0,2013-11-16 23:51:00,
7:51 PM,53.1,52.0,96,30.24,5.0,Calm,Calm,-,,,Scattered Clouds,0,2013-11-17 00:51:00,
8:51 PM,51.1,50.0,96,30.24,6.0,NE,4.6,-,,,Scattered Clouds,50,2013-11-17 01:51:00,
